customer_id,trans_date,tran_amount
CS6028,10-17-2012,36
CS1148,01-26-2012,99
CS5093,08-17-2011,86
CS1895,01-13-2014,72
CS2383,07-31-2011,79
CS3694,07-10-2011,44
CS4475,11-27-2012,35
CS5579,03-20-2013,77
CS1289,03-08-2014,59
CS2308,12-25-2014,44
CS5605,03-06-2015,49
CS4309,03-12-2014,42
CS2286,11-09-2013,76
CS3884,08-03-2014,99
CS4615,04-15-2014,39
CS1299,03-19-2012,71
CS4076,01-25-2015,56
CS1846,01-02-2013,52
CS1508,12-23-2013,92
CS4380,06-24-2011,86
CS5034,09-16-2012,74
CS5890,08-13-2013,73
CS2775,12-18-2014,39
CS5335,09-29-2014,76
CS5332,01-26-2014,77
CS1382,10-02-2012,95
CS1132,06-24-2014,72
CS5594,02-20-2015,54
CS3038,01-08-2013,69
CS2940,03-26-2012,40
CS5433,02-05-2012,44
CS4756,10-13-2011,105
CS2930,02-16-2012,37
CS1312,12-22-2014,85
CS5437,10-26-2014,93
CS4075,06-19-2014,98
CS5508,07-28-2013,98
CS3854,03-19-2013,95
CS3127,09-21-2011,64
CS4214,01-22-2014,89
CS3881,06-10-2013,36
CS5730,11-16-2013,102
CS4879,04-30-2013,92
CS2790,05-18-2011,94
CS1209,10-25-2013,90
CS2959,02-15-2014,59
CS3860,05-06-2014,78
CS1596,08-08-2011,56
CS3008,01-07-2014,75
CS2312,06-06-2014,41
CS5283,09-30-2014,99
CS1529,05-16-2014,82
CS3267,01-08-2014,63
CS4385,05-06-2012,105
CS3190,05-25-2014,38
CS3209,01-15-2015,69
CS5812,06-27-2013,90
CS1569,01-06-2013,68
CS2605,01-07-2013,48
CS3781,09-17-2011,70
CS2804,09-01-2013,58
CS4364,10-07-2014,63
CS4011,12-30-2012,77
CS1870,09-22-2011,38
CS3201,01-15-2012,64
CS5440,04-12-2013,44
CS5976,11-24-2011,75
CS1280,11-13-2012,63
CS4490,06-25-2014,57
CS2503,09-09-2014,59
CS5399,09-01-2013,104
CS2086,05-23-2013,36
CS1221,03-31-2014,62
CS2227,02-03-2012,76
CS4439,02-02-2012,37
CS1232,05-17-2012,92
CS2550,03-06-2015,53
CS3265,10-27-2011,92
CS4245,10-11-2014,44
CS5364,07-21-2013,40
CS1267,07-21-2012,58
CS3513,01-31-2014,76
CS4407,08-04-2011,80
CS4081,12-21-2011,55
CS4691,09-14-2013,40
CS1966,10-24-2014,105
CS3713,02-23-2014,98
CS4248,02-04-2013,67
CS2146,04-02-2014,36
CS2241,10-08-2012,66
CS4931,02-28-2015,88
CS2301,10-16-2012,56
CS2509,07-20-2012,78
CS5019,06-10-2012,98
CS4438,11-09-2011,38
CS2744,03-31-2014,49
CS4167,03-19-2012,54
CS4391,06-07-2011,88
CS4106,05-04-2013,97
CS4937,07-04-2011,43
CS5375,05-18-2012,39
CS2653,12-14-2014,68
CS5701,06-17-2011,82
CS5938,12-08-2011,45
CS1679,11-29-2012,52
CS5200,04-29-2013,53
CS5501,06-11-2012,39
CS2369,08-19-2013,92
CS1123,05-27-2013,90
CS4748,02-08-2013,71
CS3211,12-23-2014,37
CS2150,06-10-2011,93
CS2956,03-10-2015,48
CS1846,08-15-2014,66
CS4163,02-29-2012,105
CS2867,05-31-2011,79
CS5251,05-05-2012,88
CS3397,09-15-2013,40
CS5394,10-30-2013,44
CS3063,05-08-2012,53
CS5580,01-02-2014,43
CS2120,09-29-2014,79
CS2679,02-14-2012,55
CS5644,05-10-2013,61
CS6098,03-06-2013,98
CS5304,12-07-2011,56
CS1142,04-02-2012,104
CS2175,12-04-2011,101
CS1757,07-03-2012,94
CS2664,12-13-2013,74
CS3629,01-26-2014,92
CS4715,02-23-2013,86
CS4931,10-25-2011,64
CS3547,09-03-2013,89
CS3988,10-30-2014,89
CS4879,01-06-2012,88
CS3217,12-31-2011,67
CS4157,07-30-2011,90
CS5199,01-30-2013,80
CS4327,09-24-2013,82
CS3062,04-15-2014,103
CS3942,03-10-2015,38
CS2522,08-30-2011,60
CS4917,10-29-2011,80
CS3037,01-24-2015,61
CS2098,08-25-2013,42
CS5728,12-16-2013,49
CS2885,08-13-2012,47
CS1356,06-05-2013,38
CS4002,11-18-2014,35
CS5822,05-11-2014,91
CS1558,05-29-2013,98
CS1449,07-21-2013,78
CS1322,09-10-2012,87
CS4847,03-05-2015,56
CS3107,02-13-2013,82
CS3356,09-14-2011,99
CS4994,10-06-2013,51
CS2067,01-21-2012,36
CS3807,01-02-2013,103
CS3682,11-12-2012,66
CS1809,12-25-2013,48
CS5859,05-27-2012,68
CS2789,09-04-2014,94
CS5024,09-15-2013,73
CS5776,04-10-2014,55
CS4011,05-28-2012,56
CS3527,05-24-2013,100
CS4529,04-06-2012,40
CS2089,01-16-2015,40
CS2862,06-26-2012,35
CS3688,12-10-2013,69
CS5442,01-15-2012,75
CS2127,03-19-2013,76
CS1825,03-04-2014,67
CS5675,11-08-2012,55
CS3967,08-10-2014,57
CS2613,02-18-2015,42
CS4183,07-20-2014,85
CS4525,01-04-2013,69
CS1992,06-30-2013,54
CS2385,07-03-2012,93
CS4473,09-11-2013,53
CS1265,03-07-2013,84
CS2567,06-16-2012,41
CS2305,08-25-2014,100
CS4498,11-20-2012,57
CS4959,04-27-2014,74
CS3583,07-04-2014,50
CS5319,04-06-2012,53
CS1807,10-23-2014,39
CS1563,03-29-2012,59
CS3948,09-26-2014,88
CS2290,03-13-2015,83
CS4032,02-11-2012,99
CS5434,08-01-2013,101
CS1213,12-24-2013,65
CS2884,12-15-2013,39
CS5268,10-23-2013,99
CS4474,01-23-2014,71
CS5492,01-09-2012,80
CS3508,03-19-2013,59
CS5655,06-12-2014,84
CS1764,10-11-2013,101
CS2128,05-19-2011,68
CS5056,07-11-2011,100
CS4100,12-07-2012,55
CS2631,09-05-2012,92
CS3570,10-16-2014,37
CS4175,06-04-2011,47
CS3513,06-02-2012,52
CS3782,03-04-2014,64
CS1502,09-19-2014,101
CS5525,05-29-2011,102
CS1179,10-01-2014,105
CS5526,12-17-2014,72
CS1809,05-06-2013,105
CS5791,01-01-2014,78
CS3431,11-22-2012,66
CS2953,02-17-2013,73
CS5672,02-20-2012,44
CS1689,12-02-2013,48
CS4002,11-14-2014,36
CS5723,02-07-2013,60
CS5648,07-25-2012,75
CS1847,01-21-2015,89
CS2982,08-30-2014,92
CS2243,07-04-2014,54
CS6098,05-18-2013,53
CS2625,01-06-2013,66
CS3941,02-17-2013,86
CS2451,11-07-2013,101
CS5694,10-07-2012,77
CS4646,05-22-2012,49
CS4161,11-19-2012,100
CS3780,11-17-2014,35
CS5662,06-28-2011,77
CS4989,11-27-2013,38
CS4100,10-07-2012,64
CS4776,02-08-2013,102
CS2789,11-25-2012,52
CS2861,06-08-2011,37
CS1399,01-15-2015,64
CS5069,07-06-2014,63
CS4525,07-26-2013,41
CS4037,08-08-2012,77
CS5132,12-15-2012,92
CS1955,02-03-2015,57
CS2052,05-14-2012,66
CS2005,09-09-2013,96
CS4194,07-04-2013,98
CS3328,03-07-2012,80
CS5495,09-18-2013,54
CS2765,05-26-2014,42
CS5701,03-11-2013,74
CS3349,06-19-2012,90
CS5609,02-22-2013,98
CS2273,11-12-2012,102
CS4708,10-20-2013,78
CS3240,10-20-2012,38
CS3850,01-14-2015,89
CS5315,06-29-2012,40
CS1911,09-15-2014,82
CS2109,01-01-2015,39
CS1777,03-26-2014,73
CS5477,03-04-2015,42
CS1225,04-18-2014,65
CS2135,07-15-2013,78
CS1399,12-27-2013,81
CS3791,04-28-2014,68
CS3603,01-14-2013,62
CS3915,09-14-2011,55
CS3103,08-25-2012,91
CS1344,09-21-2013,68
CS1739,08-02-2012,95
CS1157,08-06-2012,60
CS4446,12-10-2011,69
CS3611,10-27-2013,103
CS4926,07-01-2012,75
CS2512,12-14-2014,86
CS4312,07-18-2012,36
CS3549,11-23-2011,81
CS3197,07-02-2011,59
CS4026,10-21-2013,79
CS5295,05-02-2012,40
CS2767,03-15-2015,41
CS5509,03-12-2014,65
CS5325,12-11-2014,83
CS2883,10-12-2013,71
CS2496,01-06-2014,76
CS5111,10-27-2011,93
CS4649,03-02-2012,81
CS3586,10-01-2012,77
CS5411,01-05-2012,47
CS3466,09-22-2014,101
CS4677,10-16-2013,61
CS4282,05-06-2014,73
CS2895,12-11-2013,44
CS5618,10-29-2014,48
CS1788,11-03-2011,35
CS5909,08-28-2013,70
CS1780,01-28-2013,68
CS1823,10-16-2012,77
CS2370,04-19-2012,70
CS1132,01-25-2012,71
CS2473,01-30-2015,45
CS6030,12-04-2013,82
CS1772,01-19-2012,45
CS1616,05-11-2012,80
CS3945,02-20-2014,45
CS5607,08-20-2011,49
CS4835,08-19-2013,101
CS5046,01-28-2012,43
CS1302,05-10-2014,53
CS6027,01-13-2015,48
CS3298,12-29-2012,91
CS2143,02-14-2015,98
CS6048,08-09-2012,65
CS5509,10-25-2014,105
CS2846,04-26-2013,69
CS3034,08-22-2013,38
CS1768,08-17-2013,69
CS4077,03-25-2012,47
CS4593,07-22-2012,97
CS2892,12-04-2012,93
CS5954,10-25-2011,40
CS5332,06-26-2014,58
CS1124,06-07-2012,84
CS3934,05-14-2013,85
CS2022,10-29-2012,91
CS1179,12-30-2012,80
CS1758,01-20-2014,95
CS2820,07-06-2013,68
CS3238,08-20-2011,83
CS4848,03-20-2014,87
CS2095,06-22-2012,51
CS5950,04-24-2014,76
CS1916,11-15-2011,105
CS3937,09-13-2011,84
CS1760,12-22-2013,96
CS1588,01-13-2012,62
CS6053,07-09-2011,78
CS2168,11-19-2013,93
CS5962,10-05-2014,66
CS1179,08-09-2012,99
CS2925,02-29-2012,43
CS3132,06-29-2012,64
CS6055,06-07-2012,78
CS5453,07-07-2013,46
CS1898,08-30-2014,90
CS3957,06-07-2013,74
CS1392,11-19-2014,65
CS1862,01-07-2013,99
CS5625,04-22-2014,87
CS5459,09-09-2012,97
CS2532,07-21-2014,95
CS5788,08-15-2011,85
CS1636,10-30-2013,86
CS5698,09-16-2012,91
CS5205,06-17-2012,69
CS2069,10-03-2013,38
CS2583,11-17-2014,103
CS5699,05-31-2014,47
CS3743,01-25-2012,63
CS5025,01-18-2014,103
CS4566,11-26-2012,37
CS4688,12-15-2014,80
CS1996,07-15-2014,49
CS3939,08-13-2012,82
CS1685,10-01-2012,79
CS1500,01-05-2013,57
CS5093,02-02-2013,89
CS2068,09-24-2014,61
CS4582,06-04-2014,80
CS3402,01-27-2012,39
CS5476,11-23-2014,105
CS6065,04-22-2012,64
CS3799,01-18-2013,81
CS5253,11-09-2011,98
CS5645,01-10-2012,81
CS3557,07-11-2013,67
CS3742,12-17-2011,79
CS4738,01-11-2015,64
CS2433,05-10-2014,74
CS3754,03-13-2013,54
CS2984,08-09-2014,104
CS5757,03-27-2012,96
CS2719,07-26-2012,54
CS2954,01-20-2013,97
CS4862,05-28-2013,63
CS4732,03-24-2014,73
CS1383,09-23-2013,98
CS3801,05-10-2013,62
CS5630,06-06-2011,56
CS3675,10-13-2011,51
CS4320,08-06-2013,77
CS3484,08-03-2013,66
CS3805,11-13-2013,63
CS6085,09-12-2014,91
CS5174,07-31-2012,85
CS1542,01-03-2012,82
CS3812,11-20-2012,73
CS4528,04-17-2012,63
CS1658,06-09-2014,74
CS1690,05-21-2013,92
CS2181,12-11-2014,84
CS5479,06-26-2011,62
CS2693,02-07-2014,72
CS5580,08-24-2014,39
CS5269,12-17-2012,67
CS2744,09-25-2012,35
CS2961,04-11-2013,38
CS1667,12-08-2013,62
CS2937,04-16-2013,74
CS1169,06-20-2014,61
CS2598,02-20-2012,59
CS6095,12-29-2013,50
CS5646,09-10-2011,40
CS4159,08-06-2012,103
CS2696,07-10-2012,50
CS1403,06-26-2013,63
CS4589,03-15-2014,62
CS4714,05-12-2013,68
CS5536,10-28-2013,94
CS1868,10-01-2012,52
CS2458,09-08-2012,44
CS1313,02-14-2012,80
CS5581,12-07-2012,56
CS2691,11-17-2011,73
CS5022,10-20-2014,95
CS5920,05-17-2012,62
CS1227,02-04-2013,41
CS4133,08-18-2013,92
CS3892,06-28-2014,101
CS5103,11-20-2011,49
CS3255,11-26-2014,49
CS2537,07-28-2011,37
CS5072,12-07-2011,88
CS2804,09-02-2013,53
CS5301,02-26-2015,55
CS1541,10-03-2013,72
CS3240,06-26-2014,94
CS1327,01-23-2015,69
CS1584,11-01-2013,83
CS5500,10-25-2013,47
CS4723,11-01-2014,74
CS1596,04-26-2014,59
CS3165,05-12-2014,73
CS1794,11-22-2014,61
CS3454,03-04-2012,74
CS1383,03-01-2014,100
CS3044,07-01-2014,64
CS4572,09-17-2012,82
CS3929,05-01-2014,98
CS2447,03-09-2014,60
CS1949,08-15-2011,77
CS2746,03-04-2012,44
CS3230,05-01-2014,40
CS3299,09-11-2014,88
CS4867,08-31-2011,50
CS2295,05-15-2012,79
CS5714,10-14-2011,49
CS5833,10-12-2011,88
CS3157,04-22-2014,94
CS3051,11-23-2014,46
CS4535,01-25-2012,86
CS4264,11-17-2012,88
CS5476,04-13-2012,57
CS3851,08-28-2013,90
CS4019,07-08-2011,79
CS4347,05-20-2011,71
CS4483,06-12-2014,97
CS1290,01-01-2012,84
CS4682,11-15-2014,38
CS2338,05-02-2014,86
CS3276,06-12-2011,103
CS5498,04-09-2013,104
CS1739,03-12-2014,74
CS2615,09-24-2014,52
CS5470,07-30-2013,84
CS3923,05-24-2014,94
CS1398,07-07-2013,36
CS2712,04-22-2013,68
CS2842,01-31-2015,63
CS5787,01-02-2013,101
CS6017,03-06-2013,83
CS5597,01-11-2013,71
CS5216,06-06-2014,36
CS3794,07-21-2011,73
CS3490,10-01-2013,86
CS3987,01-02-2015,62
CS4828,07-31-2014,83
CS4133,05-02-2013,43
CS2364,01-15-2015,61
CS3122,02-13-2015,38
CS5676,10-29-2011,51
CS1384,11-27-2011,62
CS4090,09-10-2013,56
CS3977,12-08-2014,36
CS2930,10-28-2013,102
CS2617,03-28-2012,97
CS2457,05-11-2014,57
CS1255,04-01-2013,43
CS4960,06-28-2011,50
CS5901,04-26-2013,91
CS3302,02-23-2014,84
CS1781,08-26-2013,57
CS2457,02-04-2012,53
CS5340,08-01-2012,94
CS2990,01-30-2014,72
CS3388,04-30-2013,103
CS4428,05-24-2012,98
CS5489,02-05-2015,40
CS5505,08-27-2013,91
CS2367,06-09-2012,65
CS3146,10-03-2011,97
CS2386,11-26-2014,72
CS1375,11-24-2013,41
CS2792,12-31-2014,57
CS5606,06-23-2011,97
CS2840,01-26-2012,47
CS2663,08-28-2014,100
CS3082,09-20-2014,53
CS4844,06-14-2013,35
CS3665,10-16-2012,64
CS4761,12-01-2012,57
CS2465,03-31-2014,46
CS3620,05-29-2012,95
CS2130,07-16-2011,80
CS1630,12-09-2011,65
CS2147,03-18-2012,91
CS3064,06-15-2011,84
CS6024,11-06-2013,75
CS2154,12-27-2011,104
CS3195,10-03-2012,94
CS1275,06-19-2012,104
CS1897,07-16-2013,99
CS1462,01-19-2012,78
CS5196,02-12-2015,51
CS3100,10-22-2014,91
CS5783,01-26-2012,50
CS3071,05-30-2011,89
CS4560,05-05-2012,40
CS2364,11-16-2012,99
CS6064,12-25-2013,42
CS3123,01-05-2012,49
CS2500,11-29-2012,86
CS1571,11-10-2012,91
CS1510,01-14-2014,65
CS1559,10-22-2014,103
CS2561,01-27-2015,40
CS1585,10-30-2013,79
CS4671,07-14-2013,66
CS4644,10-05-2011,100
CS3712,02-14-2013,77
CS5175,12-08-2013,42
CS2502,09-06-2014,74
CS5949,08-31-2012,80
CS5607,09-25-2011,50
CS4281,09-12-2013,61
CS5975,01-18-2014,69
CS2171,07-22-2013,44
CS4765,12-06-2013,87
CS4740,08-14-2014,51
CS4176,06-28-2011,64
CS5349,07-08-2011,97
CS4624,10-30-2012,45
CS6084,01-31-2014,77
CS4893,07-20-2014,59
CS3154,09-14-2013,78
CS2129,08-14-2013,38
CS1572,12-29-2012,66
CS3896,09-02-2013,97
CS1793,02-01-2013,54
CS3872,02-14-2012,59
CS3156,10-25-2012,46
CS5251,03-14-2014,53
CS1588,06-06-2013,82
CS5227,12-31-2012,83
CS4659,10-22-2013,85
CS5712,10-11-2012,104
CS5234,10-14-2014,57
CS5989,08-12-2014,97
CS5399,06-13-2013,95
CS5237,12-13-2012,52
CS5365,01-12-2015,52
CS2823,08-31-2012,93
CS4780,05-27-2014,91
CS2973,01-15-2012,55
CS4711,07-06-2014,51
CS4669,08-11-2014,68
CS4746,11-16-2012,38
CS1441,06-06-2014,100
CS2313,06-20-2012,49
CS1295,03-23-2013,70
CS5036,06-10-2011,83
CS5629,01-10-2012,63
CS5815,02-27-2013,37
CS4150,11-26-2011,65
CS1694,01-23-2012,74
CS1389,07-06-2014,58
CS5264,03-22-2012,97
CS1940,07-25-2012,80
CS1649,10-08-2011,45
CS3910,07-16-2011,41
CS3471,05-23-2012,46
CS2313,08-24-2011,101
CS5341,08-09-2013,93
CS3364,10-13-2011,85
CS2931,05-14-2012,93
CS4745,12-12-2013,36
CS4161,10-15-2014,49
CS3398,12-16-2014,74
CS2641,07-17-2013,98
CS5179,12-18-2011,64
CS2312,11-27-2014,88
CS3648,08-11-2012,37
CS4600,05-22-2012,103
CS1662,03-05-2014,44
CS5404,01-16-2013,41
CS5563,06-11-2013,53
CS4872,03-31-2013,104
CS4118,12-12-2012,86
CS2851,10-27-2011,77
CS2640,06-18-2012,89
CS5465,01-20-2015,84
CS2599,05-12-2012,71
CS4362,03-20-2013,51
CS1237,11-23-2011,103
CS4051,05-08-2014,94
CS3406,01-06-2015,55
CS4022,07-11-2013,102
CS4962,10-28-2011,68
CS4174,02-05-2013,99
CS3044,07-27-2012,46
CS2875,08-15-2012,76
CS4104,12-16-2014,101
CS3397,03-18-2014,98
CS4735,08-17-2011,90
CS3891,06-19-2011,103
CS2176,03-02-2014,42
CS2251,11-29-2011,67
CS4515,10-13-2011,84
CS1505,10-01-2011,61
CS2653,05-24-2011,102
CS1999,10-06-2011,55
CS3985,02-04-2012,79
CS3373,02-25-2015,46
CS2176,08-13-2013,75
CS2506,10-03-2012,49
CS2873,07-20-2011,92
CS4299,08-05-2014,51
CS4524,02-28-2013,105
CS5516,01-31-2012,38
CS3808,08-02-2012,88
CS5345,01-05-2015,91
CS1195,07-20-2014,86
CS1726,11-06-2014,35
CS2222,12-29-2011,45
CS5110,10-30-2013,42
CS3427,03-02-2015,44
CS2416,03-11-2015,54
CS3513,03-04-2013,88
CS3662,05-29-2011,80
CS1930,04-05-2012,56
CS2510,08-02-2014,87
CS2249,01-20-2012,80
CS1387,08-31-2014,54
CS3764,05-07-2012,88
CS5225,08-24-2011,50
CS6006,12-20-2011,74
CS4192,11-05-2014,58
CS1259,02-23-2014,103
CS2469,09-11-2011,75
CS4041,03-14-2013,35
CS3195,05-03-2013,65
CS5153,10-18-2012,59
CS1980,02-13-2012,70
CS4107,11-27-2012,43
CS4220,09-24-2011,95
CS3054,10-10-2012,105
CS1285,05-10-2012,82
CS3114,08-09-2013,82
CS5707,06-01-2011,84
CS5830,02-15-2012,101
CS4302,06-16-2014,75
CS4986,06-28-2012,50
CS1214,03-09-2015,58
CS1626,04-25-2012,74
CS3888,06-23-2014,101
CS4830,04-29-2014,61
CS3474,10-24-2014,67
CS4946,12-11-2014,89
CS1488,12-11-2011,51
CS5769,04-03-2012,82
CS2602,05-29-2011,84
CS3571,11-13-2014,46
CS2104,01-27-2015,71
CS3529,10-27-2011,101
CS2121,01-08-2012,42
CS5543,08-19-2012,60
CS2746,07-16-2014,57
CS5794,02-10-2015,93
CS4939,01-13-2014,70
CS4652,07-01-2012,68
CS4191,05-10-2013,35
CS5854,08-03-2012,38
CS5147,08-10-2011,105
CS1448,10-31-2011,45
CS3633,12-13-2014,41
CS2971,02-23-2013,98
CS1814,04-05-2014,83
CS4998,02-16-2015,77
CS5372,09-22-2012,52
CS5028,06-06-2011,71
CS4986,12-11-2013,36
CS2493,10-22-2013,72
CS4044,10-27-2014,46
CS2269,12-27-2014,64
CS3097,12-25-2013,39
CS2190,12-03-2012,63
CS5316,03-04-2012,72
CS4719,07-14-2014,103
CS3689,11-12-2011,102
CS5856,10-01-2013,95
CS1609,11-09-2013,48
CS4471,07-26-2014,61
CS5705,03-10-2013,97
CS2579,04-21-2012,102
CS2132,05-10-2014,54
CS4190,08-04-2012,56
CS5324,03-09-2013,35
CS2568,04-21-2013,96
CS5294,03-31-2013,101
CS5586,06-14-2011,99
CS1646,07-13-2011,91
CS5382,04-19-2013,98
CS1180,03-26-2014,66
CS5112,05-25-2014,88
CS1205,06-16-2013,68
CS3559,02-24-2015,86
CS1579,06-07-2011,84
CS2471,05-30-2013,81
CS4443,09-12-2012,74
CS3453,10-03-2014,61
CS3901,06-15-2013,51
CS3626,10-10-2013,105
CS4253,08-10-2014,39
CS3581,03-07-2012,73
CS4823,07-18-2014,99
CS2853,07-13-2013,103
CS1391,08-02-2012,40
CS5812,09-08-2013,47
CS3550,04-09-2012,79
CS2016,11-28-2012,86
CS3834,12-04-2012,103
CS2368,06-03-2012,83
CS2665,02-21-2015,43
CS1345,03-16-2014,37
CS5226,05-08-2012,59
CS5098,04-28-2014,102
CS5968,08-07-2014,58
CS2294,01-05-2012,100
CS4770,04-18-2013,43
CS1484,12-07-2014,84
CS4833,05-25-2014,46
CS2951,04-11-2013,63
CS4878,12-29-2014,78
CS3026,04-12-2013,41
CS4599,10-03-2014,83
CS5991,12-17-2013,78
CS4134,05-07-2013,53
CS4602,04-30-2014,70
CS3257,11-27-2012,50
CS2372,07-26-2011,45
CS5458,04-18-2013,95
CS1153,11-12-2012,66
CS1601,08-02-2012,90
CS4445,03-04-2012,45
CS3426,10-23-2013,45
CS2265,12-30-2012,35
CS4408,06-05-2014,44
CS2537,01-18-2012,39
CS2578,05-05-2014,67
CS5953,07-21-2013,38
CS4469,09-27-2014,83
CS6087,12-31-2011,82
CS3179,03-31-2012,74
CS1503,03-13-2015,55
CS2462,07-17-2014,60
CS5484,06-04-2013,55
CS1932,04-21-2013,97
CS3403,07-22-2011,79
CS4780,12-09-2011,37
CS3308,12-29-2011,43
CS4816,12-24-2014,50
CS2312,10-04-2013,66
CS2030,09-25-2013,105
CS2092,10-12-2011,56
CS5659,07-09-2011,67
CS3273,12-31-2011,105
CS1764,11-19-2013,86
CS1908,03-03-2014,104
CS1798,07-19-2012,63
CS4190,11-09-2013,52
CS4001,11-17-2012,93
CS1714,07-28-2014,97
CS3680,05-23-2012,75
CS4237,01-16-2015,66
CS2548,07-14-2011,78
CS2766,11-03-2012,47
CS5269,11-09-2012,95
CS3231,11-17-2014,84
CS2872,05-12-2013,82
CS3417,04-15-2012,39
CS5588,02-25-2015,88
CS4075,05-12-2012,90
CS3676,06-03-2011,55
CS4631,12-26-2013,66
CS5234,02-18-2013,75
CS5581,06-24-2011,70
CS1348,12-04-2011,96
CS3861,12-12-2012,97
CS2454,06-13-2012,101
CS5498,08-08-2012,57
CS1840,05-26-2011,68
CS4896,05-08-2014,97
CS2662,01-04-2015,49
CS4853,03-05-2013,100
CS4527,10-10-2011,65
CS2153,07-17-2012,88
CS3121,05-06-2013,72
CS4930,09-12-2013,94
CS1825,09-15-2014,103
CS2448,09-17-2013,79
CS4581,01-18-2015,100
CS4302,05-22-2013,58
CS1211,07-05-2014,52
CS2624,07-16-2011,39
CS2369,01-05-2012,61
CS5804,04-29-2013,93
CS5892,11-04-2013,87
CS1709,05-28-2011,88
CS3338,11-12-2011,49
CS1262,09-11-2011,67
CS5328,11-03-2013,75
CS4834,10-23-2013,99
CS5028,09-21-2013,104
CS4346,04-12-2013,50
CS4766,10-04-2012,65
CS1416,12-12-2011,83
CS2333,08-15-2012,38
CS3836,01-20-2013,73
CS6012,10-13-2011,85
CS3396,05-05-2012,66
CS5170,08-31-2014,45
CS1287,12-26-2013,54
CS5088,09-12-2012,41
CS1651,12-14-2012,40
CS5704,07-26-2014,84
CS4119,12-23-2012,91
CS5897,12-29-2014,45
CS1592,07-18-2011,82
CS5257,09-28-2012,73
CS2788,07-06-2011,77
CS5344,07-12-2012,46
CS1923,05-04-2012,89
CS3853,05-07-2014,104
CS1196,01-21-2014,63
CS5987,10-08-2014,46
CS5600,08-25-2013,84
CS1339,07-28-2011,42
CS2190,06-26-2011,51
CS4647,05-26-2012,36
CS2365,12-20-2011,42
CS1794,01-22-2013,39
CS4929,05-20-2013,39
CS4769,11-27-2014,35
CS5308,02-26-2012,59
CS4916,08-18-2011,46
CS1376,04-08-2012,66
CS3626,07-04-2011,43
CS4955,11-09-2014,86
CS4267,10-25-2013,48
CS5547,03-17-2014,36
CS5916,12-29-2012,96
CS1978,12-17-2012,42
CS4287,07-03-2012,96
CS2155,12-12-2013,86
CS5670,10-17-2013,101
CS2494,09-15-2014,66
CS2725,11-07-2013,47
CS3914,02-03-2014,72
CS1752,01-27-2012,86
CS1209,01-24-2012,73
CS1925,04-30-2012,48
CS2361,06-24-2011,58
CS2488,02-04-2013,91
CS3010,09-01-2013,74
CS5306,03-30-2013,105
CS3981,01-05-2013,91
CS1307,06-09-2013,83
CS4542,07-05-2012,72
CS5289,09-07-2011,54
CS3385,01-19-2015,68
CS4772,12-05-2013,52
CS1302,07-19-2013,83
CS2127,04-11-2014,101
CS3866,02-07-2012,58
CS4551,03-01-2015,81
CS6037,06-16-2013,45
CS1258,01-06-2014,74
CS5639,05-22-2013,91
CS4995,09-23-2014,39
CS4266,05-30-2011,93
CS1988,11-17-2013,91
CS4127,07-01-2011,94
CS3765,03-05-2013,96
CS3613,09-18-2014,90
CS3194,12-28-2011,58
CS5104,03-27-2014,67
CS4588,05-03-2013,43
CS5252,10-30-2014,96
CS1804,10-30-2012,54
CS4560,10-02-2013,55
CS3165,05-27-2013,44
CS3623,01-11-2015,93
CS2813,05-19-2012,94
CS1648,04-02-2014,102
CS1628,11-10-2014,88
CS3391,02-15-2013,56
CS3071,10-25-2012,36
CS4798,02-21-2015,47
CS4109,05-18-2013,90
CS2226,02-22-2015,67
CS1973,05-03-2012,78
CS5980,12-06-2013,93
CS1685,11-12-2013,84
CS5148,06-27-2013,49
CS3348,08-05-2012,46
CS2149,10-30-2011,99
CS4770,04-30-2014,41
CS4660,03-06-2015,90
CS5447,08-12-2014,105
CS3171,02-05-2012,104
CS3094,08-10-2013,91
CS5200,03-27-2013,85
CS3598,08-28-2013,41
CS2653,10-30-2012,61
CS3492,02-01-2013,87
CS4371,09-20-2014,83
CS5349,11-02-2012,82
CS4906,04-09-2012,51
CS5119,04-29-2014,56
CS3949,06-18-2013,67
CS5452,09-11-2013,87
CS2288,03-20-2012,73
CS2587,02-15-2012,66
CS2192,03-29-2012,92
CS1631,12-20-2012,60
CS3298,12-22-2011,35
CS3057,06-08-2013,92
CS5742,05-06-2012,81
CS5129,03-28-2013,74
CS4392,08-04-2013,91
CS5652,02-28-2013,101
CS3472,06-23-2011,46
CS3577,11-09-2012,98
CS4074,02-01-2013,65
CS2861,09-05-2014,91
CS3275,01-23-2015,84
CS1708,02-06-2013,36
CS3979,01-10-2012,50
CS5833,07-07-2013,86
CS3009,04-01-2012,62
CS4182,03-26-2014,54
CS1561,11-18-2012,59
CS2906,09-23-2013,72
CS2551,06-03-2011,51
CS1584,01-01-2015,42
CS2242,08-16-2013,70
CS1786,04-01-2014,72
CS1130,03-29-2014,65
CS5972,03-04-2014,50
CS2087,10-19-2013,53
CS4436,11-19-2013,59
CS1709,03-20-2014,43
CS4232,11-24-2014,95
CS5017,10-10-2011,59
CS3279,09-30-2014,71
CS2903,01-09-2014,69
CS2854,06-14-2014,36
CS5815,01-06-2015,76
CS4882,12-02-2014,39
CS5257,10-25-2014,58
CS5572,06-28-2014,104
CS5541,09-03-2014,64
CS3059,12-17-2014,65
